300	632.22132	129.97176	305.53971	0.17024	0.32433	0.49456	0.49634	0.40788	17.07342	75.1	32.43	16.22	701
300	608.82117	113.50178	274.12418	0.15661	0.30832	0.46493	0.4676	0.38901	17.47462	76.2	32.68	16.34	702
300	606.22069	125.06675	290.80252	0.16824	0.32176	0.48999	0.49521	0.40688	16.83552	74.2	32.51	16.25	698
300	633.82923	121.79687	290.25076	0.15976	0.30977	0.46953	0.47528	0.39397	17.1171	74.6	32.76	16.38	701
300	669.341	137.53174	338.77914	0.1692	0.33426	0.50346	0.5065	0.41576	17.43972	75.3	33.02	16.51	701
300	644.58424	106.35682	287.87912	0.14136	0.30816	0.44952	0.45036	0.3795	16.50768	72.1	32.89	16.44	696
300	590.20136	123.20601	271.94347	0.17161	0.31305	0.48466	0.48813	0.40102	11.25504	52.1	32.73	16.36	661
300	854.27483	159.71518	415.44053	0.15712	0.32726	0.48438	0.4847	0.40237	17.08876	74.6	32.66	16.33	701
300	832.36148	149.25293	362.64647	0.15211	0.30297	0.45508	0.45552	0.3808	16.70172	72.8	32.61	16.31	704
300	832.20564	145.95569	398.95188	0.14816	0.32285	0.47101	0.47326	0.39569	16.81736	73.2	32.74	16.37	702
300	841.10683	153.72994	405.88999	0.15381	0.3221	0.47591	0.48002	0.39952	13.882	61.7	32.51	16.26	692
300	831.52461	156.33475	405.28583	0.15738	0.32658	0.48396	0.48594	0.40313	16.40916	71.9	32.72	16.36	698
300	816.33165	144.57828	388.48569	0.15002	0.32118	0.4712	0.4729	0.39504	17.35128	76.1	32.54	16.27	700
300	767.8178	142.40943	372.35635	0.15554	0.32527	0.48081	0.48303	0.40135	17.42668	76.3	32.68	16.34	699
300	705.2664	136.18432	308.33885	0.16092	0.30236	0.46328	0.46604	0.38661	15.10656	66.6	32.79	16.4	692
300	703.21574	126.98939	322.088	0.14395	0.30098	0.44492	0.4671	0.38972	14.0452	64.2	32.58	16.29	671
300	799.77031	133.09838	362.52278	0.14153	0.30883	0.45036	0.45458	0.3826	10.85952	59.3	31.7	15.85	577
300	506.88229	97.69749	253.79198	0.15972	0.33115	0.49087	0.49524	0.40948	16.73504	75.5	32.35	16.18	685
300	534.1825	102.63344	228.30567	0.1634	0.30724	0.47065	0.46059	0.38253	16.21536	71.4	32.84	16.42	692
300	613.16488	116.15705	254.91521	0.15513	0.29348	0.44861	0.45292	0.37702	16.98728	74.8	32.71	16.35	694
300	675.90916	129.68333	320.98823	0.16067	0.31998	0.48065	0.48297	0.40003	13.37256	60.7	32.36	16.18	681
300	700.10525	130.39797	359.75235	0.15472	0.33933	0.49404	0.49645	0.4118	17.43686	76.6	32.72	16.36	695
300	660.49032	109.69268	264.47578	0.14033	0.28408	0.42441	0.42835	0.36163	17.10798	76.1	32.51	16.25	691
300	640.31213	110.46901	322.81519	0.14635	0.33216	0.47852	0.48231	0.40358	14.41476	65.1	32.62	16.31	679
300	633.61733	119.89044	285.66396	0.15159	0.29328	0.44487	0.46986	0.39027	15.9828	71	32.79	16.4	687
300	597.32418	124.03821	295.32605	0.17105	0.3252	0.49625	0.50279	0.41248	17.20602	75.5	32.95	16.47	692
300	558.4993	94.93132	251.23797	0.14325	0.3081	0.45134	0.45555	0.38265	17.1622	75.8	32.77	16.38	691
300	569.67492	107.89241	259.72388	0.15661	0.31091	0.46751	0.47238	0.39221	16.74888	73.8	32.59	16.3	696
300	641.99057	123.5551	313.21481	0.16035	0.32401	0.48436	0.4893	0.40488	17.3884	75.7	32.59	16.3	705
300	705.03637	134.78845	315.24821	0.15921	0.30522	0.46443	0.46948	0.38962	16.61584	73.2	32.4	16.2	701
